time_day,hour,generation_pv,consumption,surplus,grid consumption,use_power_pv1,use_power_grid1,battery_stat1,en_battery_grid1,en_battery_pv1,en_dump1
23.0,4415.0,0.0,5393.455968850739,0.0,5393.455968850739,0.0,5393.455968850739,1500.0,0.0,0.0,0.0
24.0,4416.0,0.0,5093.12431397274,0.0,5093.12431397274,0.0,5093.12431397274,1500.0,0.0,0.0,0.0
1.0,4417.0,0.0,3128.4547383124936,0.0,3128.4547383124936,0.0,3128.4547383124936,1500.0,0.0,0.0,0.0
2.0,4418.0,0.0,3140.968557265743,0.0,3140.968557265743,0.0,3140.968557265743,1500.0,0.0,0.0,0.0
3.0,4419.0,0.0,2452.7085148369947,0.0,2452.7085148369947,0.0,3852.7085148369947,2900.0,1400.0,0.0,0.0
4.0,4420.0,0.0,3015.830367733244,0.0,3015.830367733244,0.0,4415.830367733244,4300.0,1400.0,0.0,0.0
5.0,4421.0,0.0,2427.680876930495,0.0,2427.680876930495,0.0,0.0,372.31912306950517,0.0,0.0,0.0
6.0,4422.0,159.50559027200006,2452.7085148369947,0.0,1655.1805634769944,159.50559027200006,2293.2029245649946,372.31912306950517,0.0,0.0,0.0
7.0,4423.0,680.6263511040002,2915.719816107244,0.0,0.0,680.6263511040002,2235.0934650032436,372.31912306950517,0.0,0.0,0.0
8.0,4424.0,1339.1976908800004,4517.48864212324,0.0,0.0,1339.1976908800004,3178.2909512432398,372.31912306950517,0.0,0.0,0.0
9.0,4425.0,1823.4373857280004,6669.865502082235,0.0,0.0,1823.4373857280004,4846.428116354235,372.31912306950517,0.0,0.0,0.0
10.0,4426.0,2513.133400064,6081.716011279487,0.0,0.0,2513.133400064,3568.5826112154873,372.31912306950517,0.0,0.0,0.0
11.0,4427.0,2822.3721021440015,5781.384356401488,0.0,0.0,2822.3721021440015,2959.0122542574863,372.31912306950517,0.0,0.0,0.0
12.0,4428.0,3253.900654592,5318.373055131239,0.0,0.0,3253.900654592,2064.472400539239,372.31912306950517,0.0,0.0,0.0
13.0,4429.0,3306.477927424001,15154.234752385715,0.0,0.0,3306.477927424001,11847.756824961714,372.31912306950517,0.0,0.0,0.0
14.0,4430.0,3134.622869504001,9297.767482264731,0.0,0.0,3134.622869504001,6163.1446127607305,372.31912306950517,0.0,0.0,0.0
15.0,4431.0,2790.410742784001,9072.51874110623,0.0,0.0,2790.410742784001,6282.10799832223,372.31912306950517,0.0,0.0,0.0
16.0,4432.0,2263.39972096,7120.362984399235,0.0,0.0,2263.39972096,4856.963263439235,372.31912306950517,0.0,0.0,0.0
17.0,4433.0,1655.1633387520008,6432.102941970486,0.0,0.0,1655.1633387520008,4776.939603218486,372.31912306950517,0.0,0.0,0.0
18.0,4434.0,990.8021401600001,5343.400693037738,0.0,389.3899922377377,990.8021401600001,4352.598552877738,372.31912306950517,0.0,0.0,0.0
19.0,4435.0,393.1749212160001,8647.048896695731,0.0,6681.174290615731,393.1749212160001,8253.873975479732,372.31912306950517,0.0,0.0,0.0
20.0,4436.0,0.0,10424.011188057228,0.0,10424.011188057228,0.0,10424.011188057228,372.31912306950517,0.0,0.0,0.0
21.0,4437.0,0.0,9986.027524693478,0.0,9986.027524693478,0.0,9986.027524693478,372.31912306950517,0.0,0.0,0.0
22.0,4438.0,0.0,7345.611725557735,0.0,7345.611725557735,0.0,7345.611725557735,372.31912306950517,0.0,0.0,0.0
23.0,4439.0,0.0,7145.390622305735,0.0,7145.390622305735,0.0,7145.390622305735,372.31912306950517,0.0,0.0,0.0
24.0,4440.0,0.0,6519.699674643236,0.0,6519.699674643236,0.0,6519.699674643236,372.31912306950517,0.0,0.0,0.0
1.0,4441.0,0.0,4117.0464356192415,0.0,4117.0464356192415,0.0,4117.0464356192415,372.31912306950517,0.0,0.0,0.0
2.0,4442.0,0.0,3003.316548779994,0.0,3003.316548779994,0.0,3003.316548779994,372.31912306950517,0.0,0.0,0.0
3.0,4443.0,0.0,2790.581626574744,0.0,2790.581626574744,0.0,4190.5816265747435,1772.3191230695052,1400.0,0.0,0.0
4.0,4444.0,0.0,2640.415799135744,0.0,2640.415799135744,0.0,4040.415799135744,3172.319123069505,1400.0,0.0,0.0
5.0,4445.0,0.0,2565.3328854162446,0.0,2565.3328854162446,0.0,893.0137623467394,1500.0,0.0,0.0,0.0
6.0,4446.0,141.23239424000005,2728.0125318084943,0.0,2021.850560608494,141.23239424000005,2586.7801375684944,1500.0,0.0,0.0,0.0
7.0,4447.0,675.9074488320002,2615.3881612292444,0.0,0.0,675.9074488320002,1939.4807123972441,1500.0,0.0,0.0,0.0
8.0,4448.0,1324.4385710080005,2790.581626574744,0.0,0.0,1324.4385710080005,1466.1430555667434,1500.0,0.0,0.0,0.0
9.0,4449.0,1961.1891712000001,4692.6821074687405,0.0,0.0,1961.1891712000001,2731.4929362687403,1500.0,0.0,0.0,0.0
10.0,4450.0,2538.4012810240006,6256.909476624987,0.0,0.0,2538.4012810240006,3718.5081956009867,1500.0,0.0,0.0,0.0
11.0,4451.0,2964.106507264001,5768.870537448238,0.0,0.0,2964.106507264001,2804.764030184237,1500.0,0.0,0.0,0.0
12.0,4452.0,2936.127767552,7746.053932061734,0.0,0.0,2936.127767552,4809.926164509734,1500.0,0.0,0.0,0.0
13.0,4453.0,3271.0024919040006,8396.772517630732,0.0,0.0,3271.0024919040006,5125.770025726732,1500.0,0.0,0.0,0.0
14.0,4454.0,3135.5264890880007,12426.222220577223,0.0,0.0,3135.5264890880007,9290.695731489222,1500.0,0.0,0.0,0.0
15.0,4455.0,2759.3530030080005,8133.9823196124835,0.0,0.0,2759.3530030080005,5374.629316604483,1500.0,0.0,0.0,0.0
16.0,4456.0,2264.2364057600003,5218.262503505239,0.0,0.0,2264.2364057600003,2954.0260977452385,1500.0,0.0,0.0,0.0
17.0,4457.0,1646.227545088,5343.400693037738,0.0,0.0,1646.227545088,3697.1731479497384,1500.0,0.0,0.0,0.0
18.0,4458.0,985.6481617920001,6882.600424287486,0.0,1954.3596153274857,985.6481617920001,5896.952262495486,1500.0,0.0,0.0,0.0
